# conversion-table.tsv - LaTeX <-> Unicode conversion table for org.jabref.latexconv
#
# Generated by tools/GenerateTable.java. Do not edit by hand; re-run the generator instead.
#
# Columns (tab-separated): category<TAB>unicode<TAB>latex<TAB>flags
#   category: one of letters, diacritics, superscripts, subscripts, greek, symbols, styles
#   unicode:  literal character(s); combining marks/whitespace/non-printables are escaped as
#             ~U+XXXX (may be mixed with literal characters in the same value)
#   latex:    full LaTeX replacement text verbatim (e.g. \alpha, \", \textsuperscript{t},
#             \mathbb{A}, \frac{1}{2}); for `combining` rows this is the bare accent command
#   flags:    comma-separated subset of decode-only, encode-only, alt, combining, math, script
#             the FIRST row (file order) for a given unicode value that lacks both alt and
#             decode-only is THE encode-preferred row for that value; there is at most one
#             such row per distinct unicode value
#
# Rows are sorted by category (alphabetically), then by the unicode value's first codepoint,
# then by latex text, then by flags - deterministic and reproducible across runs.
#
# Derived from, in order of encode priority (Biber wins ties, then tomtung, then JabRef):
#
#  - Biber, lib/Biber/LaTeX/recode_data.xml, submodule tools/upstream/biber pinned at commit
#    74252e608e5f8115375c532eb25416430a9f52eb (tag area v0.4-4166-g74252e60).
#    License: Artistic License 2.0. https://github.com/plk/biber
#  - latex2unicode (tomtung), src/main/scala/.../helper/{Unary,Escape,Binary,UnaryWithOption,
#    Style}.scala, submodule tools/upstream/latex2unicode pinned at commit
#    1c8b7c4af7c0f2aee3937c5c24305fd01063bc1b (tag v0.3.2).
#    License: Apache License 2.0. https://github.com/tomtung/latex2unicode
#  - JabRef HTMLUnicodeConversionMaps, tools/source-data/HTMLUnicodeConversionMaps.java, a
#    snapshot from https://github.com/JabRef/jabref @ b0d3eb4f8e248750ac35fb369666d329dfc1d9d2.
#    License: MIT. Parts of that table derive from ISO 8879 entity definitions.
#
# See tools/CONFLICTS.md for every merge conflict and skipped/non-representable entry.
styles	𝑟	\mathit{r}	math
styles	𝑠	\mathit{s}	math
styles	𝑡	\mathit{t}	math
styles	𝑢	\mathit{u}	math
styles	𝑣	\mathit{v}	math
styles	𝑤	\mathit{w}	math
styles	𝑥	\mathit{x}	math
styles	𝑦	\mathit{y}	math
styles	𝑧	\mathit{z}	math
styles	𝒪	$\mathcal{O}$	math
styles	𝒰	$\mathcal{U}$	math
styles	𝓐	\mathcal{A}	math
styles	𝓑	\mathcal{B}	math
styles	𝓒	\mathcal{C}	math
styles	𝓓	\mathcal{D}	math
styles	𝓔	\mathcal{E}	math
styles	𝓕	\mathcal{F}	math
styles	𝓖	\mathcal{G}	math
styles	𝓗	\mathcal{H}	math
styles	𝓘	\mathcal{I}	math
styles	𝓙	\mathcal{J}	math
styles	𝓚	\mathcal{K}	math
styles	𝓛	\mathcal{L}	math
styles	𝓜	\mathcal{M}	math
styles	𝓝	\mathcal{N}	math
styles	𝓞	\mathcal{O}	math
styles	𝓟	\mathcal{P}	math
styles	𝓠	\mathcal{Q}	math
styles	𝓡	\mathcal{R}	math
styles	𝓢	\mathcal{S}	math
styles	𝓣	\mathcal{T}	math
styles	𝓤	\mathcal{U}	math
styles	𝓥	\mathcal{V}	math
styles	𝓦	\mathcal{W}	math
styles	𝓧	\mathcal{X}	math
styles	𝓨	\mathcal{Y}	math
styles	𝓩	\mathcal{Z}	math
styles	𝓪	\mathcal{a}	math
styles	𝓫	\mathcal{b}	math
styles	𝓬	\mathcal{c}	math
styles	𝓭	\mathcal{d}	math
styles	𝓮	\mathcal{e}	math
styles	𝓯	\mathcal{f}	math
styles	𝓰	\mathcal{g}	math
styles	𝓱	\mathcal{h}	math
styles	𝓲	\mathcal{i}	math
styles	𝓳	\mathcal{j}	math
styles	𝓴	\mathcal{k}	math
styles	𝓵	\mathcal{l}	math
styles	𝓶	\mathcal{m}	math
styles	𝓷	\mathcal{n}	math
styles	𝓸	\mathcal{o}	math
styles	𝓹	\mathcal{p}	math
styles	𝓺	\mathcal{q}	math
styles	𝓻	\mathcal{r}	math
styles	𝓼	\mathcal{s}	math
styles	𝓽	\mathcal{t}	math
styles	𝓾	\mathcal{u}	math
styles	𝓿	\mathcal{v}	math
styles	𝔀	\mathcal{w}	math
styles	𝔁	\mathcal{x}	math
styles	𝔂	\mathcal{y}	math
styles	𝔃	\mathcal{z}	math
styles	𝔄	\mathfrak{A}	math
styles	𝔅	\mathfrak{B}	math
styles	𝔇	\mathfrak{D}	math
styles	𝔈	\mathfrak{E}	math
styles	𝔉	\mathfrak{F}	math
styles	𝔊	\mathfrak{G}	math
styles	𝔍	\mathfrak{J}	math
styles	𝔎	\mathfrak{K}	math
styles	𝔏	\mathfrak{L}	math
styles	𝔐	\mathfrak{M}	math
styles	𝔑	\mathfrak{N}	math
styles	𝔒	\mathfrak{O}	math
styles	𝔓	\mathfrak{P}	math
styles	𝔔	\mathfrak{Q}	math
styles	𝔖	\mathfrak{S}	math
styles	𝔗	\mathfrak{T}	math
styles	𝔘	\mathfrak{U}	math
styles	𝔙	\mathfrak{V}	math
styles	𝔚	\mathfrak{W}	math
styles	𝔛	\mathfrak{X}	math
styles	𝔜	\mathfrak{Y}	math
styles	𝔞	\mathfrak{a}	math
styles	𝔟	\mathfrak{b}	math
styles	𝔠	\mathfrak{c}	math
styles	𝔡	\mathfrak{d}	math
styles	𝔢	\mathfrak{e}	math
styles	𝔣	\mathfrak{f}	math
styles	𝔤	\mathfrak{g}	math
styles	𝔥	\mathfrak{h}	math
styles	𝔦	\mathfrak{i}	math
styles	𝔧	\mathfrak{j}	math
styles	𝔨	\mathfrak{k}	math
styles	𝔩	\mathfrak{l}	math
styles	𝔪	\mathfrak{m}	math
styles	𝔫	\mathfrak{n}	math
styles	𝔬	\mathfrak{o}	math
styles	𝔭	\mathfrak{p}	math
styles	𝔮	\mathfrak{q}	math
styles	𝔯	\mathfrak{r}	math
styles	𝔰	\mathfrak{s}	math
styles	𝔱	\mathfrak{t}	math
styles	𝔲	\mathfrak{u}	math
styles	𝔳	\mathfrak{v}	math
styles	𝔴	\mathfrak{w}	math
styles	𝔵	\mathfrak{x}	math
styles	𝔶	\mathfrak{y}	math
styles	𝔷	\mathfrak{z}	math
styles	𝔸	\mathbb{A}	math
styles	𝔹	\mathbb{B}	math
styles	𝔻	\mathbb{D}	math
styles	𝔼	\mathbb{E}	math
styles	𝔽	\mathbb{F}	math
styles	𝔾	\mathbb{G}	math
styles	𝕀	\mathbb{I}	math
styles	𝕁	\mathbb{J}	math
styles	𝕂	\mathbb{K}	math
styles	𝕃	\mathbb{L}	math
styles	𝕄	\mathbb{M}	math
styles	𝕆	\mathbb{O}	math
styles	𝕊	\mathbb{S}	math
styles	𝕋	\mathbb{T}	math
styles	𝕌	\mathbb{U}	math
styles	𝕍	\mathbb{V}	math
styles	𝕎	\mathbb{W}	math
styles	𝕏	\mathbb{X}	math
styles	𝕐	\mathbb{Y}	math
styles	𝕒	\mathbb{a}	math
styles	𝕓	\mathbb{b}	math
styles	𝕔	\mathbb{c}	math
styles	𝕕	\mathbb{d}	math
styles	𝕖	\mathbb{e}	math
styles	𝕗	\mathbb{f}	math
styles	𝕘	\mathbb{g}	math
styles	𝕙	\mathbb{h}	math
styles	𝕚	\mathbb{i}	math
styles	𝕛	\mathbb{j}	math
styles	𝕜	\mathbb{k}	math
styles	𝕝	\mathbb{l}	math
styles	𝕞	\mathbb{m}	math
styles	𝕟	\mathbb{n}	math
styles	𝕠	\mathbb{o}	math
styles	𝕡	\mathbb{p}	math
styles	𝕢	\mathbb{q}	math
styles	𝕣	\mathbb{r}	math
styles	𝕤	\mathbb{s}	math
styles	𝕥	\mathbb{t}	math
styles	𝕦	\mathbb{u}	math
styles	𝕧	\mathbb{v}	math
styles	𝕨	\mathbb{w}	math
styles	𝕩	\mathbb{x}	math
styles	𝕪	\mathbb{y}	math
styles	𝕫	\mathbb{z}	math
styles	𝙰	\mathtt{A}	math
styles	𝙱	\mathtt{B}	math
styles	𝙲	\mathtt{C}	math
styles	𝙳	\mathtt{D}	math
styles	𝙴	\mathtt{E}	math
styles	𝙵	\mathtt{F}	math
styles	𝙶	\mathtt{G}	math
styles	𝙷	\mathtt{H}	math
styles	𝙸	\mathtt{I}	math
styles	𝙹	\mathtt{J}	math
styles	𝙺	\mathtt{K}	math
styles	𝙻	\mathtt{L}	math
styles	𝙼	\mathtt{M}	math
styles	𝙽	\mathtt{N}	math
styles	𝙾	\mathtt{O}	math
styles	𝙿	\mathtt{P}	math
styles	𝚀	\mathtt{Q}	math
styles	𝚁	\mathtt{R}	math
styles	𝚂	\mathtt{S}	math
styles	𝚃	\mathtt{T}	math
styles	𝚄	\mathtt{U}	math
styles	𝚅	\mathtt{V}	math
styles	𝚆	\mathtt{W}	math
styles	𝚇	\mathtt{X}	math
styles	𝚈	\mathtt{Y}	math
styles	𝚉	\mathtt{Z}	math
styles	𝚊	\mathtt{a}	math
styles	𝚋	\mathtt{b}	math
styles	𝚌	\mathtt{c}	math
styles	𝚍	\mathtt{d}	math
styles	𝚎	\mathtt{e}	math
styles	𝚏	\mathtt{f}	math
styles	𝚐	\mathtt{g}	math
styles	𝚑	\mathtt{h}	math
styles	𝚒	\mathtt{i}	math
styles	𝚓	\mathtt{j}	math
styles	𝚔	\mathtt{k}	math
styles	𝚕	\mathtt{l}	math
styles	𝚖	\mathtt{m}	math
styles	𝚗	\mathtt{n}	math
styles	𝚘	\mathtt{o}	math
styles	𝚙	\mathtt{p}	math
styles	𝚚	\mathtt{q}	math
styles	𝚛	\mathtt{r}	math
styles	𝚜	\mathtt{s}	math
styles	𝚝	\mathtt{t}	math
styles	𝚞	\mathtt{u}	math
styles	𝚟	\mathtt{v}	math
styles	𝚠	\mathtt{w}	math
styles	𝚡	\mathtt{x}	math
styles	𝚢	\mathtt{y}	math
styles	𝚣	\mathtt{z}	math
styles	𝚨	\mathbf{Α}	math
styles	𝚩	\mathbf{Β}	math
styles	𝚪	\mathbf{Γ}	math
styles	𝚫	\mathbf{Δ}	math
styles	𝚬	\mathbf{Ε}	math
styles	𝚭	\mathbf{Ζ}	math
styles	𝚮	\mathbf{Η}	math
styles	𝚯	\mathbf{Θ}	math
styles	𝚰	\mathbf{Ι}	math
styles	𝚱	\mathbf{Κ}	math
styles	𝚲	\mathbf{Λ}	math
styles	𝚳	\mathbf{Μ}	math
styles	𝚴	\mathbf{Ν}	math
styles	𝚵	\mathbf{Ξ}	math
styles	𝚶	\mathbf{Ο}	math
styles	𝚷	\mathbf{Π}	math
styles	𝚸	\mathbf{Ρ}	math
styles	𝚹	\mathbf{ϴ}	math
styles	𝚺	\mathbf{Σ}	math
styles	𝚻	\mathbf{Τ}	math
styles	𝚼	\mathbf{Υ}	math
styles	𝚽	\mathbf{Φ}	math
styles	𝚾	\mathbf{Χ}	math
styles	𝚿	\mathbf{Ψ}	math
styles	𝛀	\mathbf{Ω}	math
styles	𝛁	\mathbf{∇}	math
styles	𝛂	\mathbf{α}	math
styles	𝛃	\mathbf{β}	math
styles	𝛄	\mathbf{γ}	math
styles	𝛅	\mathbf{δ}	math
styles	𝛆	\mathbf{ε}	math
styles	𝛇	\mathbf{ζ}	math
styles	𝛈	\mathbf{η}	math
styles	𝛉	\mathbf{θ}	math
styles	𝛊	\mathbf{ι}	math
styles	𝛋	\mathbf{κ}	math
styles	𝛌	\mathbf{λ}	math
styles	𝛍	\mathbf{μ}	math
styles	𝛎	\mathbf{ν}	math
styles	𝛏	\mathbf{ξ}	math
styles	𝛐	\mathbf{ο}	math
styles	𝛑	\mathbf{π}	math
styles	𝛒	\mathbf{ρ}	math
styles	𝛓	\mathbf{ς}	math
styles	𝛔	\mathbf{σ}	math
styles	𝛕	\mathbf{τ}	math
styles	𝛖	\mathbf{υ}	math
styles	𝛗	\mathbf{φ}	math
styles	𝛘	\mathbf{χ}	math
styles	𝛙	\mathbf{ψ}	math
styles	𝛚	\mathbf{ω}	math
styles	𝛛	\mathbf{∂}	math
styles	𝛜	\mathbf{ϵ}	math
styles	𝛝	\mathbf{ϑ}	math
styles	𝛞	\mathbf{ϰ}	math
styles	𝛟	\mathbf{ϕ}	math
styles	𝛠	\mathbf{ϱ}	math
styles	𝛡	\mathbf{ϖ}	math
styles	𝛢	\mathit{Α}	math
styles	𝛣	\mathit{Β}	math
styles	𝛤	\mathit{Γ}	math
styles	𝛥	\mathit{Δ}	math
styles	𝛦	\mathit{Ε}	math
styles	𝛧	\mathit{Ζ}	math
styles	𝛨	\mathit{Η}	math
styles	𝛩	\mathit{Θ}	math
styles	𝛪	\mathit{Ι}	math
styles	𝛫	\mathit{Κ}	math
styles	𝛬	\mathit{Λ}	math
styles	𝛭	\mathit{Μ}	math
styles	𝛮	\mathit{Ν}	math
styles	𝛯	\mathit{Ξ}	math
styles	𝛰	\mathit{Ο}	math
styles	𝛱	\mathit{Π}	math
styles	𝛲	\mathit{Ρ}	math
styles	𝛳	\mathit{ϴ}	math
styles	𝛴	\mathit{Σ}	math
styles	𝛵	\mathit{Τ}	math
styles	𝛶	\mathit{Υ}	math
styles	𝛷	\mathit{Φ}	math
styles	𝛸	\mathit{Χ}	math
styles	𝛹	\mathit{Ψ}	math
styles	𝛺	\mathit{Ω}	math
styles	𝛻	\mathit{∇}	math
styles	𝛼	\mathit{α}	math
styles	𝛽	\mathit{β}	math
styles	𝛾	\mathit{γ}	math
styles	𝛿	\mathit{δ}	math
styles	𝜀	\mathit{ε}	math
styles	𝜁	\mathit{ζ}	math
styles	𝜂	\mathit{η}	math
styles	𝜃	\mathit{θ}	math
styles	𝜄	\mathit{ι}	math
styles	𝜅	\mathit{κ}	math
styles	𝜆	\mathit{λ}	math
styles	𝜇	\mathit{μ}	math
styles	𝜈	\mathit{ν}	math
styles	𝜉	\mathit{ξ}	math
styles	𝜊	\mathit{ο}	math
styles	𝜋	\mathit{π}	math
styles	𝜌	\mathit{ρ}	math
styles	𝜍	\mathit{ς}	math
styles	𝜎	\mathit{σ}	math
styles	𝜏	\mathit{τ}	math
styles	𝜐	\mathit{υ}	math
styles	𝜑	\mathit{φ}	math
styles	𝜒	\mathit{χ}	math
styles	𝜓	\mathit{ψ}	math
styles	𝜔	\mathit{ω}	math
styles	𝜕	\mathit{∂}	math
styles	𝜖	\mathit{ϵ}	math
styles	𝜗	\mathit{ϑ}	math
styles	𝜘	\mathit{ϰ}	math
styles	𝜙	\mathit{ϕ}	math
styles	𝜚	\mathit{ϱ}	math
styles	𝜛	\mathit{ϖ}	math
styles	𝟎	\mathbf{0}	math
styles	𝟏	\mathbf{1}	math
styles	𝟐	\mathbf{2}	math
styles	𝟑	\mathbf{3}	math
styles	𝟒	\mathbf{4}	math
styles	𝟓	\mathbf{5}	math
styles	𝟔	\mathbf{6}	math
styles	𝟕	\mathbf{7}	math
styles	𝟖	\mathbf{8}	math
styles	𝟗	\mathbf{9}	math
styles	𝟘	\mathbb{0}	math
styles	𝟙	\mathbb{1}	math
styles	𝟚	\mathbb{2}	math
styles	𝟛	\mathbb{3}	math
styles	𝟜	\mathbb{4}	math
styles	𝟝	\mathbb{5}	math
styles	𝟞	\mathbb{6}	math
styles	𝟟	\mathbb{7}	math
styles	𝟠	\mathbb{8}	math
styles	𝟡	\mathbb{9}	math
styles	𝟶	\mathtt{0}	math
styles	𝟷	\mathtt{1}	math
styles	𝟸	\mathtt{2}	math
styles	𝟹	\mathtt{3}	math
styles	𝟺	\mathtt{4}	math
styles	𝟻	\mathtt{5}	math
styles	𝟼	\mathtt{6}	math
styles	𝟽	\mathtt{7}	math
styles	𝟾	\mathtt{8}	math
styles	𝟿	\mathtt{9}	math
subscripts	ᵢ	\textsubscript{i}	script
subscripts	ᵣ	\textsubscript{r}	script
subscripts	ᵤ	\textsubscript{u}	script
subscripts	ᵥ	\textsubscript{v}	script
subscripts	ᵦ	\textsubscript{β}	script
subscripts	ᵧ	\textsubscript{γ}	script
subscripts	ᵨ	\textsubscript{ρ}	script
subscripts	ᵩ	\textsubscript{φ}	script
subscripts	ᵪ	\textsubscript{χ}	script
subscripts	₀	$_{0}$	script,alt
subscripts	₀	\textsubscript{0}	script
subscripts	₁	$_{1}$	script,alt
subscripts	₁	\textsubscript{1}	script
subscripts	₂	$_{2}$	script,alt
subscripts	₂	\textsubscript{2}	script
subscripts	₃	$_{3}$	script,alt
subscripts	₃	\textsubscript{3}	script
subscripts	₄	$_{4}$	script,alt
subscripts	₄	\textsubscript{4}	script
subscripts	₅	$_{5}$	script,alt
subscripts	₅	\textsubscript{5}	script
subscripts	₆	$_{6}$	script,alt
subscripts	₆	\textsubscript{6}	script
subscripts	₇	$_{7}$	script,alt
subscripts	₇	\textsubscript{7}	script
subscripts	₈	$_{8}$	script,alt
subscripts	₈	\textsubscript{8}	script
subscripts	₉	$_{9}$	script,alt
subscripts	₉	\textsubscript{9}	script
subscripts	₊	$_{+}$	script,alt
subscripts	₊	\textsubscript{+}	script
subscripts	₋	$_{-}$	script,alt
subscripts	₋	\textsubscript{-}	script
subscripts	₋	\textsubscript{−}	script,alt
subscripts	₌	$_{-}$	script,encode-only,alt
subscripts	₌	\textsubscript{=}	script
subscripts	₍	$_{(}$	script
subscripts	₎	$_{)}$	script
subscripts	ₐ	\textsubscript{a}	script
subscripts	ₑ	\textsubscript{e}	script
subscripts	ₒ	\textsubscript{o}	script
subscripts	ₓ	\textsubscript{x}	script
subscripts	ⱼ	\textsubscript{j}	script
superscripts	²	\textsuperscript{2}	script,alt
superscripts	³	\textsuperscript{3}	script,alt
superscripts	¹	\textsuperscript{1}	script,alt
superscripts	ʰ	\textsuperscript{h}	script
superscripts	ʱ	\texthth	encode-only
superscripts	ʲ	\textsuperscript{j}	script
superscripts	ʳ	\textsuperscript{r}	script
superscripts	ʴ	\textturnr	encode-only
superscripts	ʵ	\textturnrrtail	encode-only
superscripts	ʶ	\textinvscr	encode-only
superscripts	ʷ	\textsuperscript{w}	script
superscripts	ʸ	\textsuperscript{y}	script
superscripts	ˡ	\textsuperscript{l}	script
superscripts	ˢ	\textsuperscript{s}	script
superscripts	ˣ	\textsuperscript{x}	script
superscripts	ᴬ	\textsuperscript{A}	script
superscripts	ᴮ	\textsuperscript{B}	script
superscripts	ᴰ	\textsuperscript{D}	script
superscripts	ᴱ	\textsuperscript{E}	script
superscripts	ᴳ	\textsuperscript{G}	script
superscripts	ᴴ	\textsuperscript{H}	script
superscripts	ᴵ	\textsuperscript{I}	script
superscripts	ᴶ	\textsuperscript{J}	script
superscripts	ᴷ	\textsuperscript{K}	script
superscripts	ᴸ	\textsuperscript{L}	script
superscripts	ᴹ	\textsuperscript{M}	script
superscripts	ᴺ	\textsuperscript{N}	script
superscripts	ᴼ	\textsuperscript{O}	script
superscripts	ᴾ	\textsuperscript{P}	script
superscripts	ᴿ	\textsuperscript{R}	script
superscripts	ᵀ	\textsuperscript{T}	script
superscripts	ᵁ	\textsuperscript{U}	script
superscripts	ᵂ	\textsuperscript{W}	script
superscripts	ᵃ	\textsuperscript{a}	script
superscripts	ᵅ	\textsuperscript{α}	script
superscripts	ᵇ	\textsuperscript{b}	script
superscripts	ᵈ	\textsuperscript{d}	script
superscripts	ᵉ	\textsuperscript{e}	script
superscripts	ᵋ	\textsuperscript{∊}	script
superscripts	ᵍ	\textsuperscript{g}	script
superscripts	ᵏ	\textsuperscript{k}	script
superscripts	ᵐ	\textsuperscript{m}	script
superscripts	ᵒ	\textsuperscript{o}	script
superscripts	ᵖ	\textsuperscript{p}	script
superscripts	ᵗ	\textsuperscript{t}	script
superscripts	ᵘ	\textsuperscript{u}	script
superscripts	ᵛ	\textsuperscript{v}	script
superscripts	ᵝ	\textsuperscript{β}	script
superscripts	ᵞ	\textsuperscript{γ}	script
superscripts	ᵟ	\textsuperscript{δ}	script
superscripts	ᵠ	\textsuperscript{φ}	script
superscripts	ᵡ	\textsuperscript{χ}	script
superscripts	ᶜ	\textsuperscript{c}	script
superscripts	ᶠ	\textsuperscript{f}	script
superscripts	ᶥ	\textsuperscript{ι}	script
superscripts	ᶲ	\textsuperscript{Φ}	script
superscripts	ᶻ	\textsuperscript{z}	script
superscripts	ᶿ	\textsuperscript{θ}	script
superscripts	⁰	\textsuperscript{0}	script
superscripts	ⁱ	\textsuperscript{i}	script
superscripts	⁴	\textsuperscript{4}	script
superscripts	⁵	\textsuperscript{5}	script
superscripts	⁶	\textsuperscript{6}	script
superscripts	⁷	\textsuperscript{7}	script
superscripts	⁸	\textsuperscript{8}	script
superscripts	⁹	\textsuperscript{9}	script
superscripts	⁺	\textsuperscript{+}	script
superscripts	⁻	\textsuperscript{-}	script
superscripts	⁻	\textsuperscript{−}	script,alt
superscripts	⁼	\textsuperscript{=}	script
superscripts	⁽	\textsuperscript{(}	script
superscripts	⁾	\textsuperscript{)}	script
superscripts	ⁿ	\textsuperscript{n}	script
superscripts	℠	\textsuperscript{SM}	
superscripts	ⱽ	\textsuperscript{V}	script
symbols	"	\textquotedbl	decode-only
symbols	#	\#	decode-only
symbols	$	\$	decode-only
symbols	$	\textdollar	decode-only
symbols	%	\%	decode-only
symbols	%	\textpercent	decode-only
symbols	&	\&	decode-only
symbols	&	\textampersand	decode-only
symbols	'	\textquotesingle	decode-only
symbols	*	\textasteriskcentered	decode-only
symbols	:	\colon	
symbols	<	\textless	decode-only
symbols	=	\textequals	decode-only
symbols	>	\textgreater	decode-only
symbols	[	\lbrack	decode-only
symbols	\	\backslash	decode-only
symbols	\	\textbackslash	decode-only
symbols	]	\rbrack	decode-only
symbols	^	\textasciicircum	encode-only,decode-only
symbols	_	\_	decode-only
symbols	_	\textunderscore	decode-only
symbols	`	\textasciigrave	encode-only,decode-only
symbols	g	\textg	decode-only
symbols	{	\textbraceleft	encode-only,decode-only
symbols	{	\{	decode-only
symbols	|	\textbar	decode-only
symbols	}	\textbraceright	encode-only,decode-only
symbols	}	\}	decode-only
symbols	~	\textasciitilde	encode-only,decode-only
symbols	~U+0091	`	
symbols	~U+0092	'	
symbols	~U+0093	``	
symbols	~U+0094	''	
symbols	~U+0096	--	encode-only
symbols	 	\nobreakspace	decode-only
symbols	 	~	decode-only
symbols	¡	\textexclamdown	
symbols	¢	\textcent	
symbols	£	\pounds	decode-only
symbols	£	\textsterling	decode-only
symbols	¤	\textcurrency	
symbols	¥	\textyen	
symbols	¦	\textbrokenbar	
symbols	§	\S	
symbols	§	\textsection	alt
symbols	¨	\"{}	alt
symbols	¨	\textasciidieresis	
symbols	©	\copyright	
symbols	©	\textcopyright	alt
symbols	ª	\textordfeminine	
symbols	«	\guillemotleft	
symbols	¬	$\neg$	alt
symbols	¬	\lnot	
symbols	¬	\neg	alt
symbols	¬	\textlogicalnot	alt
symbols	~U+00AD	\-	
symbols	®	\textregistered	
symbols	¯	\={}	alt
symbols	¯	\textasciimacron	
symbols	°	$^{\circ}$	alt
symbols	°	\textdegree	
symbols	±	$\pm$	decode-only
symbols	±	\pm	decode-only
symbols	±	\textpm	decode-only
symbols	²	\texttwosuperior	
symbols	³	\textthreesuperior	
symbols	´	\'{}	alt
symbols	´	\textasciiacute	
symbols	µ	$\mu$	alt
symbols	µ	\mu	
symbols	¶	\P	decode-only
symbols	¶	\textparagraph	decode-only
symbols	·	$\cdot$	alt
symbols	·	\textcentereddot	alt
symbols	·	\textperiodcentered	
symbols	¸	\c{}	alt
symbols	¸	\textasciicedilla	
symbols	¹	\textonesuperior	
symbols	º	\textordmasculine	
symbols	»	\guillemotright	
symbols	¼	$\sfrac{1}{4}$	alt
symbols	¼	\frac{1}{4}	alt
symbols	¼	\textonequarter	
symbols	½	$\sfrac{1}{2}$	alt
symbols	½	\frac{1}{2}	alt
symbols	½	\textonehalf	
symbols	¾	$\sfrac{3}{4}$	alt
symbols	¾	\frac{3}{4}	alt
symbols	¾	\textthreequarters	
symbols	¿	\textquestiondown	
symbols	Å	\AA	alt
symbols	Æ	\AE	alt
symbols	Ð	\DH	alt
symbols	Ð	\DJ	encode-only,alt
symbols	×	\texttimes	alt
symbols	×	\times	
symbols	Ø	\O	alt
symbols	ß	\ss	alt
symbols	å	\aa	alt
symbols	æ	\ae	alt
symbols	ð	\dh	alt
symbols	ð	\eth	alt
symbols	÷	\div	
symbols	÷	\textdiv	alt
symbols	ø	\o	alt
symbols	đ	\dj	alt
symbols	ı	\i	alt
symbols	ı	\imath	alt
symbols	Ł	\L	alt
symbols	ł	\l	alt
symbols	Œ	\OE	alt
symbols	œ	\oe	alt
symbols	ȷ	\j	alt
symbols	ȷ	\jmath	alt
symbols	ˆ	\^{}	
symbols	˖	+	
symbols	˗	-	encode-only
symbols	˘	\u{}	
symbols	˙	\.{}	
symbols	˚	\r{}	
symbols	˛	\k{}	
symbols	˜	\~{}	
symbols	˝	\H{}	
symbols	˥	\tone5	
symbols	˦	\tone4	
symbols	˧	\tone3	
symbols	˨	\tone2	
symbols	˩	\tone1	
symbols	μ	\textmu	
symbols	ב	\beth	
symbols	ג	\gimel	
symbols	ד	\daleth	
symbols	~U+2000	\hspace{0.5em}	encode-only
symbols	~U+2001	\hspace{1em}	encode-only
symbols	~U+2002	\hspace{0.5em}	
symbols	~U+2003	\hspace{1em}	
symbols	~U+2004	\hspace{0.333em}	
symbols	~U+2005	\hspace{0.25em}	
symbols	~U+2006	\hspace{0.167em}	encode-only
symbols	~U+2009	\hspace{0.167em}	
symbols	~U+200A	\hspace{0.1em}	
symbols	~U+200C	\/{}	
symbols	‐	-	encode-only
symbols	‑	-	encode-only
symbols	‒	--	encode-only
symbols	‒	\textendash	encode-only,alt
symbols	–	$\textendash$	alt
symbols	–	--	
symbols	–	\textendash	alt
symbols	—	$\textemdash$	alt
symbols	—	---	
symbols	—	\textemdash	alt
symbols	‖	\|	encode-only
symbols	‘	\textquoteleft	
symbols	’	\textquoteright	
symbols	‚	\quotesinglbase	
symbols	“	\textquotedblleft	
symbols	”	\textquotedblright	
symbols	„	\quotedblbase	
symbols	†	\dag	
symbols	†	\dagger	alt
symbols	†	\textdagger	alt
symbols	‡	\ddag	
symbols	‡	\ddagger	alt
symbols	•	$\bullet$	alt
symbols	•	\textbullet	
symbols	‥	\.{}\.{}	
symbols	…	\dots	encode-only
symbols	…	\ldots	alt
symbols	‰	\textperthousand	
symbols	‱	\textpertenthousand	
symbols	′	$\prime$	alt
symbols	′	\prime	
symbols	″	$\prime\prime$	
symbols	‴	$\prime\prime\prime$	
symbols	‵	\backprime	
symbols	‹	\guilsinglleft	
symbols	›	\guilsinglright	
symbols	※	\textreferencemark	
symbols	‽	\textinterrobang	
symbols	‾	\={}	encode-only,alt
symbols	‾	\textoverline	
symbols	⁄	/	
symbols	₡	\textcolonmonetary	
symbols	₤	\textlira	
symbols	₦	\textnaira	
symbols	₩	\textwon	
symbols	₫	\textdong	
symbols	€	\EUR	alt
symbols	€	\euro	
symbols	€	\texteuro	alt
symbols	℃	\textcelsius	
symbols	ℏ	\hbar	alt
symbols	ℏ	\hslash	
symbols	ℑ	$\Im$	alt
symbols	ℑ	\Im	alt
symbols	ℓ	$\ell$	alt
symbols	ℓ	\ell	
symbols	№	\textnumero	
symbols	℘	$\wp$	alt
symbols	℘	\wp	
symbols	ℜ	$\Re$	alt
symbols	ℜ	\Re	alt
symbols	™	\texttrademark	
symbols	Ω	${{\Omega}}$	
symbols	℧	\mho	
symbols	Å	\AA	encode-only
symbols	Ⅎ	\Finv	
symbols	ℵ	$\aleph$	alt
symbols	ℵ	\aleph	
symbols	⅓	$\sfrac{1}{3}$	alt
symbols	⅓	\frac{1}{3}	
symbols	⅔	$\sfrac{2}{3}$	alt
symbols	⅔	\frac{2}{3}	
symbols	⅕	$\sfrac{1}{5}$	alt
symbols	⅕	\frac{1}{5}	
symbols	⅖	$\sfrac{2}{5}$	alt
symbols	⅖	\frac{2}{5}	
symbols	⅗	$\sfrac{3}{5}$	alt
symbols	⅗	\frac{3}{5}	
